Material,Diameter_Inch,Roughness_mm,Pressure_PSI,Flow_LPM,Leaked_Flag
PVC,0.75,0.0025,30.06,24.0,0
PVC,0.75,0.0025,30.08,24.0,0
PVC,0.75,0.0025,30.14,23.9,0
PVC,0.75,0.0025,30.01,24.3,0
PVC,0.75,0.0025,30.03,23.8,0
PVC,0.75,0.0025,30.32,24.0,0
PVC,0.75,0.0025,29.95,23.6,0
PVC,0.75,0.0025,30.06,24.1,0
PVC,0.75,0.0025,29.84,23.8,0
PVC,0.75,0.0025,30.07,23.6,0
PVC,0.75,0.0025,30.01,23.7,0
PVC,0.75,0.0025,29.73,23.4,0
PVC,0.75,0.0025,29.98,24.3,0
PVC,0.75,0.0025,29.86,24.2,0
PVC,0.75,0.0025,29.98,23.9,0
PVC,0.75,0.0025,30.0,23.7,0
PVC,0.75,0.0025,29.9,24.1,0
PVC,0.75,0.0025,29.95,24.2,0
PVC,0.75,0.0025,30.03,24.0,0
PVC,0.75,0.0025,29.99,23.9,0
PVC,0.75,0.0025,29.88,23.6,0
PVC,0.75,0.0025,30.01,24.4,0
PVC,0.75,0.0025,29.9,23.7,0
PVC,0.75,0.0025,29.97,23.4,0
PVC,0.75,0.0025,30.05,23.8,0
PVC,0.75,0.0025,30.18,24.1,0
PVC,0.75,0.0025,30.1,23.6,0
PVC,0.75,0.0025,30.15,23.8,0
PVC,0.75,0.0025,29.92,24.2,0
PVC,0.75,0.0025,29.95,24.1,0
PVC,0.75,0.0025,29.87,23.8,0
PVC,0.75,0.0025,29.88,23.9,0
PVC,0.75,0.0025,30.11,23.9,0
PVC,0.75,0.0025,30.04,23.7,0
PVC,0.75,0.0025,30.06,24.1,0
PVC,0.75,0.0025,29.98,23.9,0
PVC,0.75,0.0025,30.16,23.9,0
PVC,0.75,0.0025,29.94,23.9,0
PVC,0.75,0.0025,30.03,23.9,0
PVC,0.75,0.0025,30.06,23.8,0
PVC,0.75,0.0025,30.07,23.7,0
PVC,0.75,0.0025,29.9,23.8,0
PVC,0.75,0.0025,29.88,24.1,0
PVC,0.75,0.0025,29.85,23.8,0
PVC,0.75,0.0025,29.94,24.1,0
PVC,0.75,0.0025,30.07,24.3,0
PVC,0.75,0.0025,29.96,23.7,0
PVC,0.75,0.0025,30.06,23.8,0
PVC,0.75,0.0025,29.92,23.8,0
PVC,0.75,0.0025,29.91,24.0,0
PVC,0.75,0.0025,30.05,24.0,0
PVC,0.75,0.0025,30.0,23.7,0
PVC,0.75,0.0025,29.92,23.7,0
PVC,0.75,0.0025,30.15,23.6,0
PVC,0.75,0.0025,30.07,23.9,0
PVC,0.75,0.0025,30.01,23.8,0
PVC,0.75,0.0025,29.86,24.0,0
PVC,0.75,0.0025,30.04,24.0,0
PVC,0.75,0.0025,29.96,24.1,0
PVC,0.75,0.0025,30.05,23.9,0
PVC,0.75,0.0025,30.0,23.4,0
PVC,0.75,0.0025,30.11,24.0,0
PVC,0.75,0.0025,29.86,23.7,0
PVC,0.75,0.0025,30.05,24.0,0
PVC,0.75,0.0025,30.05,24.1,0
PVC,0.75,0.0025,30.06,23.8,0
PVC,0.75,0.0025,30.04,23.9,0
PVC,0.75,0.0025,30.04,23.8,0
PVC,0.75,0.0025,30.02,23.9,0
PVC,0.75,0.0025,29.84,24.1,0
PVC,0.75,0.0025,30.12,23.4,0
PVC,0.75,0.0025,30.19,24.1,0
PVC,0.75,0.0025,29.89,23.9,0
PVC,0.75,0.0025,30.05,24.1,0
PVC,0.75,0.0025,29.87,24.3,0
PVC,0.75,0.0025,30.0,24.1,0
PVC,0.75,0.0025,29.89,24.0,0
PVC,0.75,0.0025,29.94,23.8,0
PVC,0.75,0.0025,29.98,23.9,0
PVC,0.75,0.0025,29.94,24.3,0
PVC,0.75,0.0025,29.85,23.7,0
PVC,0.75,0.0025,29.99,23.5,0
PVC,0.75,0.0025,30.03,24.2,0
PVC,0.75,0.0025,29.95,24.3,0
PVC,0.75,0.0025,30.14,24.3,0
PVC,0.75,0.0025,30.1,24.0,0
PVC,0.75,0.0025,30.13,24.1,0
PVC,0.75,0.0025,30.02,23.8,0
PVC,0.75,0.0025,29.94,24.2,0
PVC,0.75,0.0025,29.95,23.9,0
PVC,0.75,0.0025,30.17,23.8,0
PVC,0.75,0.0025,30.12,23.7,0
PVC,0.75,0.0025,30.03,24.2,0
PVC,0.75,0.0025,30.07,24.1,0
PVC,0.75,0.0025,30.04,24.4,0
PVC,0.75,0.0025,29.85,23.8,0
PVC,0.75,0.0025,29.85,23.9,0
PVC,0.75,0.0025,30.11,24.2,0
PVC,0.75,0.0025,29.9,23.8,0
PVC,0.75,0.0025,30.24,24.1,0
PVC,0.75,0.0025,30.02,23.9,0
PVC,0.75,0.0025,29.84,23.6,0
PVC,0.75,0.0025,30.2,24.2,0
PVC,0.75,0.0025,29.95,24.5,0
PVC,0.75,0.0025,29.97,23.8,0
PVC,0.75,0.0025,30.09,24.1,0
PVC,0.75,0.0025,29.9,24.1,0
PVC,0.75,0.0025,29.87,24.1,0
PVC,0.75,0.0025,29.98,24.1,0
PVC,0.75,0.0025,29.9,23.7,0
PVC,0.75,0.0025,29.95,24.7,0
PVC,0.75,0.0025,30.08,23.5,0
PVC,0.75,0.0025,30.04,24.1,0
PVC,0.75,0.0025,30.11,24.3,0
PVC,0.75,0.0025,30.12,23.9,0
PVC,0.75,0.0025,30.01,24.1,0
PVC,0.75,0.0025,29.97,23.9,0
PVC,0.75,0.0025,30.06,23.9,0
PVC,0.75,0.0025,29.97,23.9,0
PVC,0.75,0.0025,29.85,23.8,0
PVC,0.75,0.0025,30.08,23.5,0
PVC,0.75,0.0025,30.1,24.2,0
PVC,0.75,0.0025,30.02,23.4,0
PVC,0.75,0.0025,30.07,24.4,0
PVC,0.75,0.0025,30.05,24.5,0
PVC,0.75,0.0025,29.97,23.7,0
PVC,0.75,0.0025,30.0,23.8,0
PVC,0.75,0.0025,30.04,23.6,0
PVC,0.75,0.0025,30.05,24.1,0
PVC,0.75,0.0025,29.85,23.6,0
PVC,0.75,0.0025,30.12,23.8,0
PVC,0.75,0.0025,29.96,23.9,0
PVC,0.75,0.0025,30.12,23.9,0
PVC,0.75,0.0025,30.01,23.6,0
PVC,0.75,0.0025,30.0,24.1,0
PVC,0.75,0.0025,30.04,23.9,0
PVC,0.75,0.0025,29.97,24.1,0
PVC,0.75,0.0025,30.05,24.1,0
PVC,0.75,0.0025,29.99,23.5,0
PVC,0.75,0.0025,30.04,24.1,0
PVC,0.75,0.0025,29.91,24.3,0
PVC,0.75,0.0025,30.09,24.3,0
PVC,0.75,0.0025,30.06,23.9,0
PVC,0.75,0.0025,29.93,23.8,0
PVC,0.75,0.0025,30.01,24.0,0
PVC,0.75,0.0025,29.89,24.1,0
PVC,0.75,0.0025,29.68,24.1,0
PVC,0.75,0.0025,29.89,24.0,0
PVC,0.75,0.0025,30.23,24.0,0
PVC,0.75,0.0025,29.88,23.7,0
PVC,0.75,0.0025,30.19,24.3,0
PVC,0.75,0.0025,30.13,23.9,0
PVC,0.75,0.0025,29.92,24.0,0
PVC,0.75,0.0025,29.93,23.7,0
PVC,0.75,0.0025,30.15,24.0,0
PVC,0.75,0.0025,29.87,24.0,0
PVC,0.75,0.0025,29.99,24.1,0
PVC,0.75,0.0025,30.02,24.4,0
PVC,0.75,0.0025,30.17,24.3,0
PVC,0.75,0.0025,30.08,24.4,0
PVC,0.75,0.0025,30.19,24.2,0
PVC,0.75,0.0025,30.03,23.8,0
PVC,0.75,0.0025,29.9,24.2,0
PVC,0.75,0.0025,30.08,24.0,0
PVC,0.75,0.0025,29.98,23.8,0
PVC,0.75,0.0025,30.05,24.0,0
PVC,0.75,0.0025,30.23,24.0,0
PVC,0.75,0.0025,30.03,24.1,0
PVC,0.75,0.0025,29.99,23.8,0
PVC,0.75,0.0025,29.84,24.0,0
PVC,0.75,0.0025,30.04,24.1,0
PVC,0.75,0.0025,30.2,24.2,0
PVC,0.75,0.0025,30.14,24.0,0
PVC,0.75,0.0025,30.03,23.9,0
PVC,0.75,0.0025,29.98,24.5,0
PVC,0.75,0.0025,29.85,23.9,0
PVC,0.75,0.0025,29.96,23.5,0
PVC,0.75,0.0025,29.83,24.1,0
PVC,0.75,0.0025,29.91,24.0,0
PVC,0.75,0.0025,29.9,24.1,0
PVC,0.75,0.0025,29.87,24.1,0
PVC,0.75,0.0025,30.1,23.9,0
PVC,0.75,0.0025,30.04,24.1,0
PVC,0.75,0.0025,29.94,23.8,0
PVC,0.75,0.0025,30.0,24.4,0
PVC,0.75,0.0025,30.0,24.1,0
PVC,0.75,0.0025,30.16,24.4,0
PVC,0.75,0.0025,30.07,24.4,0
PVC,0.75,0.0025,30.12,23.7,0
PVC,0.75,0.0025,30.04,24.0,0
PVC,0.75,0.0025,29.85,23.7,0
PVC,0.75,0.0025,30.09,23.9,0
PVC,0.75,0.0025,29.88,24.1,0
PVC,0.75,0.0025,29.96,23.9,0
PVC,0.75,0.0025,29.81,24.3,0
PVC,0.75,0.0025,29.85,24.1,0
PVC,0.75,0.0025,29.98,23.6,0
PVC,0.75,0.0025,30.04,23.7,0
PVC,0.75,0.0025,30.17,24.0,0
PVC,0.75,0.0025,30.06,24.3,0
PVC,0.75,0.0025,30.04,23.7,0
PVC,0.75,0.0025,29.96,24.0,0
PVC,0.75,0.0025,29.96,24.1,0
PVC,0.75,0.0025,30.05,23.9,0
PVC,0.75,0.0025,29.96,23.8,0
PVC,0.75,0.0025,29.91,23.9,0
PVC,0.75,0.0025,30.0,23.7,0
PVC,0.75,0.0025,29.72,23.8,0
PVC,0.75,0.0025,30.3,24.1,0
PVC,0.75,0.0025,29.97,24.1,0
PVC,0.75,0.0025,30.02,24.5,0
PVC,0.75,0.0025,29.87,23.7,0
PVC,0.75,0.0025,30.06,24.0,0
PVC,0.75,0.0025,30.09,23.5,0
PVC,0.75,0.0025,30.12,24.1,0
PVC,0.75,0.0025,30.1,24.2,0
PVC,0.75,0.0025,30.22,23.6,0
PVC,0.75,0.0025,29.91,23.9,0
PVC,0.75,0.0025,30.07,24.0,0
PVC,0.75,0.0025,30.01,23.7,0
PVC,0.75,0.0025,29.98,23.6,0
PVC,0.75,0.0025,30.08,24.2,0
PVC,0.75,0.0025,30.06,23.7,0
PVC,0.75,0.0025,30.08,24.2,0
PVC,0.75,0.0025,30.02,24.0,0
PVC,0.75,0.0025,29.97,23.5,0
PVC,0.75,0.0025,29.87,23.9,0
PVC,0.75,0.0025,30.18,23.9,0
PVC,0.75,0.0025,30.03,24.4,0
PVC,0.75,0.0025,29.95,24.1,0
PVC,0.75,0.0025,30.07,24.0,0
PVC,0.75,0.0025,30.09,23.8,0
PVC,0.75,0.0025,29.91,23.4,0
PVC,0.75,0.0025,30.1,24.0,0
PVC,0.75,0.0025,29.95,24.3,0
PVC,0.75,0.0025,29.91,24.1,0
PVC,0.75,0.0025,30.0,23.7,0
PVC,0.75,0.0025,29.95,23.5,0
PVC,0.75,0.0025,29.87,24.1,0
PVC,0.75,0.0025,30.14,24.3,0
PVC,0.75,0.0025,29.97,23.7,0
PVC,0.75,0.0025,30.15,24.4,0
PVC,0.75,0.0025,30.28,24.0,0
PVC,0.75,0.0025,30.15,23.9,0
PVC,0.75,0.0025,29.77,23.6,0
PVC,0.75,0.0025,29.97,23.8,0
PVC,0.75,0.0025,29.88,24.1,0
PVC,0.75,0.0025,29.96,23.8,0
PVC,0.75,0.0025,29.89,24.1,0
PVC,0.75,0.0025,29.98,23.8,0
PVC,0.75,0.0025,29.96,23.5,0
PVC,0.75,0.0025,29.79,23.9,0
PVC,0.75,0.0025,29.96,23.7,0
PVC,0.75,0.0025,30.12,23.8,0
PVC,0.75,0.0025,30.22,23.9,0
PVC,0.75,0.0025,29.97,24.0,0
PVC,0.75,0.0025,30.06,24.0,0
PVC,0.75,0.0025,29.86,23.8,0
PVC,0.75,0.0025,29.99,23.6,0
PVC,0.75,0.0025,30.04,23.8,0
PVC,0.75,0.0025,30.02,23.9,0
PVC,0.75,0.0025,30.02,23.5,0
PVC,0.75,0.0025,30.09,24.0,0
PVC,0.75,0.0025,30.15,24.3,0
PVC,0.75,0.0025,30.02,23.8,0
PVC,0.75,0.0025,29.83,23.9,0
PVC,0.75,0.0025,30.03,24.0,0
PVC,0.75,0.0025,29.88,23.5,0
PVC,0.75,0.0025,29.85,24.0,0
PVC,0.75,0.0025,30.11,24.1,0
PVC,0.75,0.0025,30.17,23.6,0
PVC,0.75,0.0025,30.07,24.0,0
PVC,0.75,0.0025,29.87,23.7,0
PVC,0.75,0.0025,30.09,24.3,0
PVC,0.75,0.0025,30.07,24.0,0
PVC,0.75,0.0025,30.04,24.2,0
PVC,0.75,0.0025,29.98,23.9,0
PVC,0.75,0.0025,29.98,23.7,0
PVC,0.75,0.0025,30.05,23.6,0
PVC,0.75,0.0025,29.97,24.0,0
PVC,0.75,0.0025,29.96,23.7,0
PVC,0.75,0.0025,30.2,24.0,0
PVC,0.75,0.0025,30.06,24.2,0
PVC,0.75,0.0025,30.11,24.1,0
PVC,0.75,0.0025,30.05,23.7,0
PVC,0.75,0.0025,30.63,24.0,0
PVC,0.75,0.0025,29.9,23.3,0
PVC,0.75,0.0025,29.05,23.4,0
PVC,0.75,0.0025,29.73,23.3,0
PVC,0.75,0.0025,29.73,22.7,0
PVC,0.75,0.0025,29.2,23.7,0
PVC,0.75,0.0025,29.71,21.0,0
PVC,0.75,0.0025,30.31,24.0,0
PVC,0.75,0.0025,30.4,24.0,0
PVC,0.75,0.0025,30.68,24.0,0
PVC,0.75,0.0025,30.05,25.5,0
PVC,0.75,0.0025,30.15,23.3,0
PVC,0.75,0.0025,31.6,24.1,0
PVC,0.75,0.0025,29.73,22.3,0
PVC,0.75,0.0025,30.31,24.5,0
PVC,0.75,0.0025,29.19,23.4,0
PVC,0.75,0.0025,30.36,22.5,0
PVC,0.75,0.0025,30.03,22.6,0
PVC,0.75,0.0025,28.67,21.1,0
PVC,0.75,0.0025,29.9,25.5,0
PVC,0.75,0.0025,29.32,25.2,0
PVC,0.75,0.0025,29.91,23.9,0
PVC,0.75,0.0025,29.98,22.8,0
PVC,0.75,0.0025,29.51,24.6,0
PVC,0.75,0.0025,29.77,25.0,0
PVC,0.75,0.0025,30.16,24.3,0
PVC,0.75,0.0025,29.97,23.6,0
PVC,0.75,0.0025,29.93,23.9,0
PVC,0.75,0.0025,29.41,22.2,0
PVC,0.75,0.0025,30.07,26.2,0
PVC,0.75,0.0025,29.49,22.5,0
PVC,0.75,0.0025,29.84,21.4,0
PVC,0.75,0.0025,30.25,23.2,0
PVC,0.75,0.0025,30.9,24.5,0
PVC,0.75,0.0025,30.49,22.4,0
PVC,0.75,0.0025,30.75,23.0,0
PVC,0.75,0.0025,29.59,25.4,0
PVC,0.75,0.0025,29.75,24.7,0
PVC,0.75,0.0025,29.34,23.2,0
PVC,0.75,0.0025,29.39,23.6,0
PVC,0.75,0.0025,30.56,23.7,0
PVC,0.75,0.0025,30.21,22.5,0
PVC,0.75,0.0025,30.3,24.9,0
PVC,0.75,0.0025,29.91,23.9,0
PVC,0.75,0.0025,29.94,23.8,0
PVC,0.75,0.0025,30.78,23.7,0
PVC,0.75,0.0025,29.68,23.7,0
PVC,0.75,0.0025,30.15,23.7,0
PVC,0.75,0.0025,30.31,23.0,0
PVC,0.75,0.0025,30.33,22.6,0
PVC,0.75,0.0025,29.51,23.0,0
PVC,0.75,0.0025,29.41,24.6,0
PVC,0.75,0.0025,29.27,23.0,0
PVC,0.75,0.0025,29.71,24.5,0
PVC,0.75,0.0025,30.37,25.5,0
PVC,0.75,0.0025,29.78,23.0,0
PVC,0.75,0.0025,30.29,23.5,0
PVC,0.75,0.0025,29.58,23.4,0
PVC,0.75,0.0025,29.56,24.1,0
PVC,0.75,0.0025,30.06,24.3,0
PVC,0.75,0.0025,30.25,24.3,0
PVC,0.75,0.0025,30.0,22.9,0
PVC,0.75,0.0025,29.62,22.7,0
PVC,0.75,0.0025,30.74,22.4,0
PVC,0.75,0.0025,30.36,23.6,0
PVC,0.75,0.0025,30.07,23.2,0
PVC,0.75,0.0025,29.28,24.3,0
PVC,0.75,0.0025,30.19,24.3,0
PVC,0.75,0.0025,29.8,24.8,0
PVC,0.75,0.0025,30.26,23.7,0
PVC,0.75,0.0025,30.0,21.2,0
PVC,0.75,0.0025,30.56,24.0,0
PVC,0.75,0.0025,29.32,22.6,0
PVC,0.75,0.0025,30.25,24.2,0
PVC,0.75,0.0025,30.26,24.6,0
PVC,0.75,0.0025,30.32,23.4,0
PVC,0.75,0.0025,30.21,23.8,0
PVC,0.75,0.0025,30.19,23.4,0
PVC,0.75,0.0025,30.1,23.8,0
PVC,0.75,0.0025,30.0,24.3,0
PVC,0.75,0.0025,29.2,24.5,0
PVC,0.75,0.0025,30.58,21.4,0
PVC,0.75,0.0025,30.97,25.0,0
PVC,0.75,0.0025,29.45,23.9,0
PVC,0.75,0.0025,30.25,24.9,0
PVC,0.75,0.0025,29.34,25.9,0
PVC,0.75,0.0025,30.01,24.5,0
PVC,0.75,0.0025,29.46,24.3,0
PVC,0.75,0.0025,29.71,23.4,0
PVC,0.75,0.0025,29.91,23.9,0
PVC,0.75,0.0025,29.71,25.6,0
PVC,0.75,0.0025,29.23,22.6,0
PVC,0.75,0.0025,29.93,21.5,0
PVC,0.75,0.0025,30.02,24.2,0
PVC,0.75,0.0025,30.16,25.5,0
PVC,0.75,0.0025,29.77,25.6,0
PVC,0.75,0.0025,30.69,25.9,0
PVC,0.75,0.0025,30.52,24.0,0
PVC,0.75,0.0025,30.63,24.9,0
PVC,0.75,0.0025,30.09,23.1,0
PVC,0.75,0.0025,29.69,25.4,0
PVC,0.75,0.0025,29.76,23.8,0
PVC,0.75,0.0025,30.85,23.0,0
PVC,0.75,0.0025,30.62,22.6,0
PVC,0.75,0.0025,30.17,25.4,0
PVC,0.75,0.0025,30.35,24.8,0
PVC,0.75,0.0025,30.19,26.4,0
PVC,0.75,0.0025,29.26,23.3,0
PVC,0.75,0.0025,29.23,23.6,0
PVC,0.75,0.0025,30.57,25.4,0
PVC,0.75,0.0025,29.5,23.1,0
PVC,0.75,0.0025,31.18,24.6,0
PVC,0.75,0.0025,30.11,23.7,0
PVC,0.75,0.0025,29.19,22.4,0
PVC,0.75,0.0025,31.02,25.2,0
PVC,0.75,0.0025,29.73,26.9,0
PVC,0.75,0.0025,29.85,23.4,0
PVC,0.75,0.0025,30.47,24.8,0
PVC,0.75,0.0025,29.48,24.7,0
PVC,0.75,0.0025,29.37,24.9,0
PVC,0.75,0.0025,29.9,24.7,0
PVC,0.75,0.0025,29.5,22.6,0
PVC,0.75,0.0025,29.73,27.5,0
PVC,0.75,0.0025,30.42,21.6,0
PVC,0.75,0.0025,30.19,24.9,0
PVC,0.75,0.0025,30.54,25.5,0
PVC,0.75,0.0025,30.59,23.7,0
PVC,0.75,0.0025,30.06,24.7,0
PVC,0.75,0.0025,29.85,23.9,0
PVC,0.75,0.0025,30.32,23.6,0
PVC,0.75,0.0025,29.84,23.6,0
PVC,0.75,0.0025,29.24,23.1,0
PVC,0.75,0.0025,30.39,21.7,0
PVC,0.75,0.0025,30.5,25.3,0
PVC,0.75,0.0025,30.11,21.4,0
PVC,0.75,0.0025,30.35,26.2,0
PVC,0.75,0.0025,30.26,26.6,0
PVC,0.75,0.0025,29.85,23.0,0
PVC,0.75,0.0025,29.98,23.5,0
PVC,0.75,0.0025,30.2,22.4,0
PVC,0.75,0.0025,30.26,24.7,0
PVC,0.75,0.0025,29.25,22.5,0
PVC,0.75,0.0025,30.62,23.0,0
PVC,0.75,0.0025,29.82,23.8,0
PVC,0.75,0.0025,30.62,23.5,0
PVC,0.75,0.0025,30.05,22.1,0
PVC,0.75,0.0025,30.01,24.5,0
PVC,0.75,0.0025,30.21,23.8,0
PVC,0.75,0.0025,29.87,24.9,0
PVC,0.75,0.0025,30.26,24.6,0
PVC,0.75,0.0025,29.97,21.5,0
PVC,0.75,0.0025,30.21,24.6,0
PVC,0.75,0.0025,29.54,25.9,0
PVC,0.75,0.0025,30.45,25.9,0
PVC,0.75,0.0025,30.3,23.5,0
PVC,0.75,0.0025,29.65,23.4,0
PVC,0.75,0.0025,30.03,24.2,0
PVC,0.75,0.0025,29.47,24.8,0
PVC,0.75,0.0025,28.42,24.5,0
PVC,0.75,0.0025,29.47,24.3,0
PVC,0.75,0.0025,31.15,24.4,0
PVC,0.75,0.0025,29.38,22.9,0
PVC,0.75,0.0025,30.97,25.9,0
PVC,0.75,0.0025,30.63,23.6,0
PVC,0.75,0.0025,29.59,24.3,0
PVC,0.75,0.0025,29.66,22.9,0
PVC,0.75,0.0025,30.73,24.1,0
PVC,0.75,0.0025,29.35,24.0,0
PVC,0.75,0.0025,29.95,24.6,0
PVC,0.75,0.0025,30.09,26.1,0
PVC,0.75,0.0025,30.86,25.8,0
PVC,0.75,0.0025,30.39,26.0,0
PVC,0.75,0.0025,30.97,25.4,0
PVC,0.75,0.0025,30.16,23.5,0
PVC,0.75,0.0025,29.51,25.4,0
PVC,0.75,0.0025,30.38,24.1,0
PVC,0.75,0.0025,29.91,23.1,0
PVC,0.75,0.0025,30.27,24.1,0
PVC,0.75,0.0025,31.16,24.1,0
PVC,0.75,0.0025,30.15,24.8,0
PVC,0.75,0.0025,29.97,23.0,0
PVC,0.75,0.0025,29.22,24.2,0
PVC,0.75,0.0025,30.19,24.6,0
PVC,0.75,0.0025,31.0,25.0,0
PVC,0.75,0.0025,30.72,24.0,0
PVC,0.75,0.0025,30.14,23.5,0
PVC,0.75,0.0025,29.9,26.7,0
PVC,0.75,0.0025,29.23,23.7,0
PVC,0.75,0.0025,29.95,23.6,0
PVC,0.75,0.0025,29.82,21.8,0
PVC,0.75,0.0025,29.17,24.9,0
PVC,0.75,0.0025,29.53,24.1,0
PVC,0.75,0.0025,29.5,24.6,0
PVC,0.75,0.0025,29.33,24.7,0
PVC,0.75,0.0025,30.52,23.5,0
PVC,0.75,0.0025,30.19,24.6,0
PVC,0.75,0.0025,29.71,23.4,0
PVC,0.75,0.0025,29.99,26.3,0
PVC,0.75,0.0025,30.0,24.6,0
PVC,0.75,0.0025,30.82,26.4,0
PVC,0.75,0.0025,30.33,26.4,0
PVC,0.75,0.0025,30.6,22.6,0
PVC,0.75,0.0025,30.21,24.3,0
PVC,0.75,0.0025,29.98,23.7,0
PVC,0.75,0.0025,29.23,22.8,0
PVC,0.75,0.0025,30.43,23.6,0
PVC,0.75,0.0025,29.41,24.7,0
PVC,0.75,0.0025,29.8,23.7,0
PVC,0.75,0.0025,29.03,25.7,0
PVC,0.75,0.0025,29.23,24.6,0
PVC,0.75,0.0025,29.91,22.3,0
PVC,0.75,0.0025,30.22,22.8,0
PVC,0.75,0.0025,30.86,24.3,0
PVC,0.75,0.0025,30.29,25.7,0
PVC,0.75,0.0025,30.22,22.9,0
PVC,0.75,0.0025,29.81,24.3,0
PVC,0.75,0.0025,29.79,24.6,0
PVC,0.75,0.0025,30.26,23.7,0
PVC,0.75,0.0025,29.81,23.5,0
PVC,0.75,0.0025,29.57,23.6,0
PVC,0.75,0.0025,30.01,23.0,0
PVC,0.75,0.0025,28.6,23.0,0
PVC,0.75,0.0025,31.49,24.8,0
PVC,0.75,0.0025,29.83,24.6,0
PVC,0.75,0.0025,30.1,26.9,0
PVC,0.75,0.0025,29.35,22.5,0
PVC,0.75,0.0025,30.32,24.5,0
PVC,0.75,0.0025,30.46,21.8,0
PVC,0.75,0.0025,30.6,24.9,0
PVC,0.75,0.0025,30.5,25.4,0
PVC,0.75,0.0025,31.12,22.3,0
PVC,0.75,0.0025,29.56,23.7,0
PVC,0.75,0.0025,30.34,24.1,0
PVC,0.75,0.0025,30.05,22.9,0
PVC,0.75,0.0025,29.88,22.4,0
PVC,0.75,0.0025,30.39,25.2,0
PVC,0.75,0.0025,30.29,22.8,0
PVC,0.75,0.0025,30.39,25.1,0
PVC,0.75,0.0025,30.08,24.4,0
PVC,0.75,0.0025,29.85,21.7,0
PVC,0.75,0.0025,29.34,23.8,0
PVC,0.75,0.0025,30.92,23.6,0
PVC,0.75,0.0025,30.15,26.1,0
PVC,0.75,0.0025,29.77,24.6,0
PVC,0.75,0.0025,30.36,24.1,0
PVC,0.75,0.0025,30.44,23.4,0
PVC,0.75,0.0025,29.54,21.3,0
PVC,0.75,0.0025,30.52,24.0,0
PVC,0.75,0.0025,29.76,25.6,0
PVC,0.75,0.0025,29.56,24.9,0
PVC,0.75,0.0025,30.02,22.9,0
PVC,0.75,0.0025,29.77,21.6,0
PVC,0.75,0.0025,29.33,24.9,0
PVC,0.75,0.0025,30.69,25.7,0
PVC,0.75,0.0025,29.87,23.0,0
PVC,0.75,0.0025,30.74,26.1,0
PVC,0.75,0.0025,31.42,24.4,0
PVC,0.75,0.0025,30.77,23.6,0
PVC,0.75,0.0025,28.86,22.3,0
PVC,0.75,0.0025,29.83,23.2,0
PVC,0.75,0.0025,29.41,24.7,0
PVC,0.75,0.0025,29.78,23.3,0
PVC,0.75,0.0025,29.43,24.6,0
PVC,0.75,0.0025,29.9,23.2,0
PVC,0.75,0.0025,29.8,21.8,0
PVC,0.75,0.0025,28.93,23.9,0
PVC,0.75,0.0025,29.79,22.8,0
PVC,0.75,0.0025,30.62,23.3,0
PVC,0.75,0.0025,31.11,23.9,0
PVC,0.75,0.0025,29.84,24.3,0
PVC,0.75,0.0025,30.3,24.3,0
PVC,0.75,0.0025,29.3,23.3,0
PVC,0.75,0.0025,29.95,22.1,0
PVC,0.75,0.0025,30.22,23.1,0
PVC,0.75,0.0025,30.08,23.5,0
PVC,0.75,0.0025,30.08,21.8,0
PVC,0.75,0.0025,30.44,24.1,0
PVC,0.75,0.0025,30.73,25.8,0
PVC,0.75,0.0025,30.1,23.0,0
PVC,0.75,0.0025,29.14,23.7,0
PVC,0.75,0.0025,29.98,24.4,0
PVC,0.75,0.0025,30.17,24.5,0
PVC,0.75,0.0025,29.39,21.8,0
PVC,0.75,0.0025,29.23,24.2,0
PVC,0.75,0.0025,30.56,24.5,0
PVC,0.75,0.0025,30.84,22.2,0
PVC,0.75,0.0025,30.33,24.0,0
PVC,0.75,0.0025,29.34,23.0,0
PVC,0.75,0.0025,30.47,25.7,0
PVC,0.75,0.0025,30.34,24.1,0
PVC,0.75,0.0025,30.21,25.2,0
PVC,0.75,0.0025,29.89,23.9,0
PVC,0.75,0.0025,29.92,22.9,0
PVC,0.75,0.0025,30.23,22.4,0
PVC,0.75,0.0025,29.86,24.3,0
PVC,0.75,0.0025,29.81,23.0,0
PVC,0.75,0.0025,31.02,24.4,0
PVC,0.75,0.0025,30.32,25.1,0
PVC,0.75,0.0025,30.55,24.9,0
PVC,0.75,0.0025,30.23,23.0,0
PVC,0.75,0.0025,31.25,24.0,0
PVC,0.75,0.0025,29.8,22.7,0
PVC,0.75,0.0025,28.1,22.8,0
PVC,0.75,0.0025,29.46,22.6,0
PVC,0.75,0.0025,29.47,21.5,0
PVC,0.75,0.0025,28.4,23.4,0
PVC,0.75,0.0025,29.42,18.1,0
PVC,0.75,0.0025,30.62,24.1,0
PVC,0.75,0.0025,30.79,24.1,0
PVC,0.75,0.0025,31.36,24.0,0
PVC,0.75,0.0025,30.09,27.1,0
PVC,0.75,0.0025,30.3,22.6,0
PVC,0.75,0.0025,33.2,24.2,0
PVC,0.75,0.0025,29.47,20.7,0
PVC,0.75,0.0025,30.63,25.2,0
PVC,0.75,0.0025,28.38,22.9,0
PVC,0.75,0.0025,30.72,21.0,0
PVC,0.75,0.0025,30.06,21.2,0
PVC,0.75,0.0025,27.34,18.3,0
PVC,0.75,0.0025,29.8,27.1,0
PVC,0.75,0.0025,28.64,26.5,0
